"Product ID
(Leave blank for New Product)",Product Name,"SKU 
(Do not edit SKU leave blank for adding new product)","Category ID
(Leave Blank if a new Category is added)","Category Name 
(If changing a category of product, make sure the correct Category ID is entered in Column B)",Alias name 1,Alias Name 2 ,Alias Name 3,"UPC 1
(Default)",UPC 2,UPC 3,Retail UPC 1,Retail UPC 2,Brand Name,Bin,Aisle,Zone,Weight,Weight Unit,Other Category IDs,Other Categories ,Status,Tags,"Online 
(Y or N)","Hot Seller
(Y or N)","Featured Product 
(Y or N)","Back Order
(Y or N)","BO Online
(Y or N)
(Cannot be ""Y"" if Back Order is ""N"")","New Arrival
(Y or N)","Base Cost Price
(Default UOM: Piece)","Net Cost Price
(Default UOM: Piece)","Sale Price
(Default UOM: Piece)",Curr. Available Quantity, New Available Quantity ,Image URL 1,Image Url 2,Image url 3 
245,Flying Monkey Cb9A Thcp Diamond Infused Pre Roll-Straw Sour Diesel (Sativa),1245,4,Delta Pre-Roll & Flower,,,,85026,,,,,Flying Monkey,,,,,2,4,Delta Pre-Roll & Flower,Active,,Y,N,N,N,N,N,45,45,56.25,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/30fa5a64-1ef6-46da-aeee-3692b7e6cfcb,,
510,Purple Enhance Microdose Mushroom Gummies | 3000Mg-Strawberry (New Version) | 5 CT,1510,5,Mushrooms and Edibles,,,,24672,,,,,Purple,,,,,2,5,Mushrooms and Edibles,Active,,N,N,N,N,N,N,45,45,49,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/f76d8283-b40f-4913-a76a-52b78cbbcb05,,
252,Flying Monkey Fly High Hhc Pre Roll Joints Premium 1 Gram -Strawberry Kush (Hybrid),1252,4,Delta Pre-Roll & Flower,,,,59256,,,,,Flying Monkey,,,,,2,4,Delta Pre-Roll & Flower,Active,,Y,N,N,N,N,N,54,54,65,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/48b3c64a-a973-4887-857a-e8b7c2d5f8a3,,
550,Flying Monkey Fly High HHC Pre Roll Joints Premium 1 Gram -OG Kush – Sativa,1550,4,Delta Pre-Roll & Flower,,,,82750,,,,,Flying Monkey,,,,,2,4,Delta Pre-Roll & Flower,Active,,Y,N,N,N,N,N,54,54,65,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/73dc82cf-e721-4e92-b534-c3301666aafe,,
247,Flying Monkey Fly High Hhc Pre Roll Joints Premium 1 Gram -Fruity Pebbles (Sativa),1247,4,Delta Pre-Roll & Flower,,,,59251,,,,,Flying Monkey,,,,,2,4,Delta Pre-Roll & Flower,Active,,Y,N,N,N,N,N,54,54,65,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/0fe4162f-abd5-4b52-9e20-bfe451deb120,,
248,Flying Monkey Fly High Hhc Pre Roll Joints Premium 1 Gram - Girl Scout Cookies (Hybrid),1248,4,Delta Pre-Roll & Flower,,,,59252,,,,,Flying Monkey,,,,,2,4,Delta Pre-Roll & Flower,Active,,Y,N,N,N,N,N,54,54,65,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/26f4e30a-0282-4ca0-9f65-97d699af55c5,,
515,Purple Enhance Microdose Mushroom Gummies | 3000Mg-Pineapple | 5 CT,1515,5,Mushrooms and Edibles,,,,24677,,,,,Purple,,,,,2,5,Mushrooms and Edibles,Active,,N,N,N,N,N,N,45,45,49,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/754d75b0-c620-4c56-a45b-d2e056d2bb13,,
587,Space Mary MA25000 Disposable | 25K Puffs-Strawberry Banana,1587,3,Disposable Vape Nicotine,,,,29202,,,,,Space Mary,,,,,2,3,Disposable Vape Nicotine,Active,,N,N,N,N,N,N,4.4,4.5,6,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/3268edf5-2bc9-403c-aa65-9e53b874a6cd,,
509,Purple Enhance Microdose Mushroom Gummies | 3000Mg- Blue Razz (Old Version) | 5 CT,1509,5,Mushrooms and Edibles,,,,24671,,,,,Purple,,,,,2,5,Mushrooms and Edibles,Active,,N,N,N,Y,Y,N,45,45,49,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/140ab5ee-c40b-4b46-92b9-df160350942a,,
461,North Steller Dark Moon Edition Disposables | 5% Nicotine-Miami Mint,1461,3,Disposable Vape Nicotine,,,,795515,,,,,North Disposable,,,,,2,3,Disposable Vape Nicotine,Active,,N,N,N,N,N,N,48,48,50,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/230fb0ba-c24a-4e16-b228-d444f7457166,,
513,Purple Enhance Microdose Mushroom Gummies | 3000Mg-Berry (New Version) | 5 CT,1513,5,Mushrooms and Edibles,,,,24675,,,,,Purple,,,,,2,5,Mushrooms and Edibles,Active,,N,N,N,Y,Y,N,45,45,49,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/b0000673-ecea-4022-b3a8-f139e746310e,,
480,Off Stamp X Cube Vape Kit 25000 Puffs-Bagin Watermelon,1480,3,Disposable Vape Nicotine,,,,61671,,,,,Off-Stamp,,,,,2,3,Disposable Vape Nicotine,Active,,N,N,N,N,N,N,44,44,46,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/74f6d73f-9703-4240-a1c5-1850e0cdbec6,,
481,Off Stamp X Cube Vape Kit 25000 Puffs-Blue Razz Ice,1481,3,Disposable Vape Nicotine,,,,61672,,,,,Off-Stamp,,,,,2,3,Disposable Vape Nicotine,Active,,N,N,N,Y,Y,N,44,44,46,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/0e412c90-352d-40bc-b8c8-ed879f43f57f,,
589,Space Mary MA25000 Disposable | 25K Puffs-Cherry Strazz,1589,3,Disposable Vape Nicotine,,,,29204,,,,,Space Mary,,,,,2,3,Disposable Vape Nicotine,Active,,N,N,N,N,N,N,4.4,4.5,6,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/ad2ad1de-4907-4367-b97e-402122ce9e4b,,
1091,Dubai Chocolate + Kunafa Pistachio,2091,5,Mushrooms and Edibles,KUKU,Dubai Chocolate + Kunafa Pistachio Cone,20 Cones of 10 Pack,124578963,,,,,KuKu,,,,,2,5,Mushrooms and Edibles,Active,,Y,Y,Y,Y,N,Y,100,100,120,983,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/50576153-c2c7-460c-b452-8e7054039cd7,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/f4b7dc6c-01f7-4280-a198-93d27687d692,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/18114b78-9a8f-48eb-8581-d6a845e1a205
585,Space Mary MA25000 Disposable | 25K Puffs-Cherry Lemon,1585,3,Disposable Vape Nicotine,,,,101013,,,,,Space Mary,,,,,2,3,Disposable Vape Nicotine,Active,,N,N,N,N,N,N,22,23,30,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/725e1828-23d2-4b08-8fc6-67d520ccdbb8,,
586,Space Mary MA25000 Disposable | 25K Puffs-Berry Twist,1586,3,Disposable Vape Nicotine,,,,29201,,,,,Space Mary,,,,,2,3,Disposable Vape Nicotine,Active,,N,N,N,N,N,N,4.4,4.5,6,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/6dfdf8ed-15ae-433b-9b3f-ebebc3d2bafe,,
427,Mamanita Magic Gummies 25Ct-Watermelon Candy,1427,5,Mushrooms and Edibles,,,,43510,,,,,Mamanita,,,,,2,5,Mushrooms and Edibles,Active,,N,N,N,N,N,N,12,12,15,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/7e05c69a-8167-406d-a2c8-6aee43980ab2,,
596,Space Mary MA25000 Disposable | 25K Puffs-Fcuking Fab,1596,3,Disposable Vape Nicotine,,,,292011,,,,,Space Mary,,,,,2,3,Disposable Vape Nicotine,Active,,N,N,N,N,N,N,4.4,4.5,6,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/2b1efab3-a4be-4513-854f-776a10b65e30,,
137,Fried - Moonrock Pre-Roll (2G)-Tangie Nectar - Sativa,1137,4,Delta Pre-Roll & Flower,,,,54004,,,,,Fried,,,,,2,4,Delta Pre-Roll & Flower,Active,,Y,N,N,N,N,N,45,45,49,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/b2e62a2b-ed95-40c4-a6b2-7f754f73fb0f,,
33,Off Stamp Sweet Cube 25000 Vape-Strawberry Kiwi Delight,1033,3,Disposable Vape Nicotine,,,,0,,,,,Off-Stamp,,,,,2,3,Disposable Vape Nicotine,Active,,N,N,N,Y,N,N,27,27,31.5,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/b400b92a-0402-445c-8b7c-910724ba90f8,,
592,Space Mary MA25000 Disposable | 25K Puffs-Miami Mint,1592,3,Disposable Vape Nicotine,,,,29207,,,,,Space Mary,,,,,2,3,Disposable Vape Nicotine,Active,,N,N,N,N,N,N,4.4,4.5,6,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/be37da90-1db2-4037-83be-c57d7edd485a,,
136,Fried - Moonrock Pre-Roll (2G)- Blue Dream - Sativa,1136,4,Delta Pre-Roll & Flower,,,,54003,,,,,Fried,,,,,2,4,Delta Pre-Roll & Flower,Active,,Y,N,N,N,N,N,45,45,49,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/50cbb7a7-3a8d-40a0-b91e-63e3b88d8280,,
141,Fried - Moonrock Pre-Roll (2G)-Strawberry Gelato - Hybrid,1141,4,Delta Pre-Roll & Flower,,,,54008,,,,,Fried,,,,,2,4,Delta Pre-Roll & Flower,Active,,Y,N,N,N,N,N,45,45,49,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/ac98057c-60f0-405f-b48b-2f8ca93b1bce,,
145,Driiizy  Diamond Dipped Pre-Rolls | 2 Gram | 2 Pack-Sticky Ricky (Indica),1145,4,Delta Pre-Roll & Flower,,,,47733,,,,,Driiizy,,,,,2,4,Delta Pre-Roll & Flower,Active,,Y,N,N,N,N,N,44,44,48.94,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/d8773a1b-0078-4647-ae1b-f25f035dbbda,,
263,Flying Monkey Purest Cb9A Blend Disposables | 6 Gram-Zberry (Indica),1263,2,Disposable Delta Vapes,,,,56592,,,,,Flying Monkey,,,,,2,2,Disposable Delta Vapes,Active,,Y,N,N,N,N,N,70,70,72.5,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/61e288b8-7620-4b98-b1dc-d314db34f327,,
264,Flying Monkey Purest Cb9A Blend Disposables | 6 Gram-Cherry Haze (Indica),1264,2,Disposable Delta Vapes,,,,56593,,,,,Flying Monkey,,,,,2,2,Disposable Delta Vapes,Active,,Y,N,N,N,N,N,70,70,72.5,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/3a54e5ac-1118-474e-a77b-0ef6b6826ead,,
297,Fvkd Hypnotiq Diamond Sauce Disposable 3.5G Gram-Pina Colada – Hybrid,1297,2,Disposable Delta Vapes,,,,45101,,,,,FVKD,,,,,2,2,Disposable Delta Vapes,Active,,Y,N,N,N,N,N,45,45,56.25,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/38383e54-97f2-48a0-9603-657632bbf169,,
267,Flying Monkey Purest Cb9A Blend Disposables | 6 Gram-Fruity Pebbles (Sativa),1267,2,Disposable Delta Vapes,,,,56596,,,,,Flying Monkey,,,,,2,2,Disposable Delta Vapes,Active,,Y,N,N,N,N,N,70,70,72.5,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/78dd7c54-0845-4a02-bfcc-6bf2fbff190e,,
268,Flying Monkey Purest Cb9A Blend Disposables | 6 Gram-Blue Dream (Sativa),1268,2,Disposable Delta Vapes,,,,56597,,,,,Flying Monkey,,,,,2,2,Disposable Delta Vapes,Active,,Y,N,N,N,N,N,70,70,72.5,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/19da3e89-f716-4adf-8305-ac612a2376d7,,
266,Flying Monkey Purest Cb9A Blend Disposables | 6 Gram-Purple Punch,1266,2,Disposable Delta Vapes,,,,56595,,,,,Flying Monkey,,,,,2,2,Disposable Delta Vapes,Active,,N,N,N,N,N,N,70,70,72.5,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/bba59f50-80cb-4542-8b5c-e0460d0618ec,,
672,MFU Shisha X2 60K Disposable-Blue Razz Ice,1672,3,Disposable Vape Nicotine,,,,56241,,,,,MFU,,,,,2,3,Disposable Vape Nicotine,Active,,N,N,N,N,N,N,52,52,52,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/ae7fcb94-d799-4c0f-8157-cd59eaa1f541,,
298,Fvkd Hypnotiq Diamond Sauce Disposable 3.5G Gram-Cannalope Haze – Sativa,1298,2,Disposable Delta Vapes,,,,45102,,,,,FVKD,,,,,2,2,Disposable Delta Vapes,Active,,Y,N,N,N,N,N,45,45,56.25,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/e1c97f4d-c8b4-4e23-9c70-241fc53ebc77,,
262,Flying Monkey Purest Cb9A Blend Disposables | 6 Gram-Watermelon Zkittlez (Indica),1262,2,Disposable Delta Vapes,,,,56591,,,,,Flying Monkey,,,,,2,2,Disposable Delta Vapes,Active,,Y,N,N,N,N,N,70,70,72.5,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/0784e9f9-0a23-4864-9bed-52528dc81aa4,,
675,MFU Shisha X2 60K Disposable-Fucking Fab,1675,3,Disposable Vape Nicotine,,,,56254,,,,,MFU,,,,,2,3,Disposable Vape Nicotine,Active,,N,N,N,N,N,N,52,52,52,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/7d183b84-1300-4b90-ab50-f1053358c768,,
271,Flying Monkey Purest Cb9A Blend V2 Disposables | 7.5 Gram-Fruity Pebblez (Sativa),1271,2,Disposable Delta Vapes,,,,34031,,,,,Flying Monkey,,,,,2,2,Disposable Delta Vapes,Active,,Y,N,N,N,N,N,70,70,72.5,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/b2e102fe-08ac-4d2f-879d-455e682acfad,,
540,Flying Monkey PUREST CB9A Blend V2 Disposables | 7.5 Gram-Purple Punch,1540,2,Disposable Delta Vapes,,,,27640,,,,,Flying Monkey,,,,,2,2,Disposable Delta Vapes,Active,,N,N,N,N,N,N,70,70,72.5,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/60492b70-374c-489a-a88c-20af33277e80,,
13,Flying Monkey Purest Cb9A Blend V2 Disposables | 7.5 Gram,1013,2,Disposable Delta Vapes,,,,10101356,,,,,Flying Monkey,,,,,2,2,Disposable Delta Vapes,Active,,Y,N,N,Y,N,N,7,7,7.25,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/c4fa554b-5dc0-4242-94f5-d24d6f908f97,,
276,Flying Monkey Purest Cb9A Blend V2 Disposables | 7.5 Gram- Strawberry Dream,1276,2,Disposable Delta Vapes,,,,34036,,,,,Flying Monkey,,,,,2,2,Disposable Delta Vapes,Active,,Y,N,N,N,N,N,70,70,72.5,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/7a098c7d-b192-4859-b652-eea74d9882cf,,
279,Flying Monkey Purest Thc Disposable 3Gm-Blueberry Haze (Hybrid),1279,2,Disposable Delta Vapes,,,,17822,,,,,Flying Monkey,,,,,2,2,Disposable Delta Vapes,Active,,Y,N,N,N,N,N,45,45,56.25,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/6bb0ee31-0b56-47b9-9911-1a9b5ef12214,,
284,Flying Monkey Purest Thc Disposable 3Gm-Strawberry Zaza (Indica),1284,2,Disposable Delta Vapes,,,,17827,,,,,Flying Monkey,,,,,2,2,Disposable Delta Vapes,Active,,Y,N,N,N,N,N,45,45,56.25,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/7b7d4d00-c513-4af7-a441-7835f5593ac6,,
278,Flying Monkey Purest Thc Disposable 3Gm-Blue Dream (Sativa),1278,2,Disposable Delta Vapes,,,,17821,,,,,Flying Monkey,,,,,2,2,Disposable Delta Vapes,Active,,Y,N,N,N,N,N,45,45,56.25,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/ca672856-791a-46b2-8e7d-85a97505ed4b,,
299,Fvkd Hypnotiq Diamond Sauce Disposable 3.5G Gram-Pineapple Bubba Kush – Hybrid,1299,2,Disposable Delta Vapes,,,,45103,,,,,FVKD,,,,,2,2,Disposable Delta Vapes,Active,,Y,N,N,N,N,N,45,45,56.25,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/a68d03bc-1076-4c28-a0c6-adfa7ed5d9ef,,
301,Fvkd Hypnotiq Diamond Sauce Disposable 3.5G Gram-Tropicana Cherry – Hybrid,1301,2,Disposable Delta Vapes,,,,45105,,,,,FVKD,,,,,2,2,Disposable Delta Vapes,Active,,Y,N,N,N,N,N,45,45,56.25,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/744b3b3e-eaac-4d1f-8848-7a04dd96d92e,,
290,Fried Disposable Vape Pen X-Blend 6.5G-Lemon Cherry Gelato (Sativa),1290,2,Disposable Delta Vapes,,,,15182,,,,,Fried,,,,,2,2,Disposable Delta Vapes,Active,,Y,N,N,N,N,N,45,45,49,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/33e7bf40-a4bf-407b-ac24-d91ee09e5f0b,,
291,Fried Disposable Vape Pen X-Blend 6.5G-Lemon Kush (Hybrid),1291,2,Disposable Delta Vapes,,,,15183,,,,,Fried,,,,,2,2,Disposable Delta Vapes,Active,,Y,N,N,N,N,N,45,45,49,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/7f4aaaa9-0cb6-40d0-8082-abf16d47a3ba,,
292,Fried Disposable Vape Pen X-Blend 6.5G-Pineapple Express (Sativa),1292,2,Disposable Delta Vapes,,,,15184,,,,,Fried,,,,,2,2,Disposable Delta Vapes,Active,,Y,N,N,N,N,N,45,45,49,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/6d0351d6-ef47-478a-a31b-fd253fa1541d,,
539,Fried Disposable Vape Pen X-Blend 6.5G-Blueberry OG (Indica)-Blue Dream(Sativa),1539,2,Disposable Delta Vapes,,,,62991,,,,,Fried,,,,,2,2,Disposable Delta Vapes,Active,,Y,N,N,N,N,N,45,45,49,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/cd1c8193-41c4-4938-ab00-a48280ae9b0b,,
293,Fried Disposable Vape Pen X-Blend 6.5G-Royal Skywalker (Indica),1293,2,Disposable Delta Vapes,,,,15185,,,,,Fried,,,,,2,2,Disposable Delta Vapes,Active,,Y,N,N,N,N,N,45,45,49,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/5f1f95a7-7451-408f-b7be-b4dd02a1f5d9,,
976,Nature's Organix | White | 1 ct Tablets | 30 Count Display,1976,1,Kratom,,,,46002,,,,,Nature's Organix,,,,,2,1,Kratom,Active,,Y,N,N,Y,N,Y,37.5,37.5,80,129,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/0c62f7ea-2151-411b-b097-dcea96f2d4f1,,
295,Fried Disposable Vape Pen X-Blend 6.5G-Tigers Milk (Hybrid),1295,2,Disposable Delta Vapes,,,,15187,,,,,Fried,,,,,2,2,Disposable Delta Vapes,Active,,Y,N,N,N,N,N,45,45,49,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/88042269-ef96-4ea3-ab61-4d116622397e,,
16,Fried Disposable Vape Pen X-Blend 6.5G-Blueberry OG (Indica),1016,2,Disposable Delta Vapes,,,,0,,,,,Fried,,,,,2,2,Disposable Delta Vapes,Active,,Y,N,N,Y,N,N,45,45,49,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/7fde7a40-4e21-4bee-a034-ad712a84bec6,,
679,MFU Shisha X2 60K Disposable-Magic Love,1679,3,Disposable Vape Nicotine,,,,56258,,,,,MFU,,,,,2,3,Disposable Vape Nicotine,Active,,N,N,N,N,N,N,52,52,52,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/8de5d4e6-3aa9-4791-9ae6-c02058ce924e,,
671,MFU Shisha X2 60K Disposable- Blackcurrant Bomb,1671,3,Disposable Vape Nicotine,,,,10101345,,,,,MFU,,,,,2,3,Disposable Vape Nicotine,Active,,N,N,N,N,N,N,52,52,52,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/24b159f4-2de9-45ee-acba-1fd7878fbefb,,
677,MFU Shisha X2 60K Disposable-Lady Killer,1677,3,Disposable Vape Nicotine,,,,56256,,,,,MFU,,,,,2,3,Disposable Vape Nicotine,Active,,N,N,N,N,N,N,52,52,52,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/28b93b73-d4e6-4116-aab0-9a41a1736e6c,,
178,Kado Bar Ni40000 Ice+Nic Control Disposable Vape 24Ml 5%-Watermelon Ice,1178,3,Disposable Vape Nicotine,,,,2423,,,,,Kado Bar,,,,,2,3,Disposable Vape Nicotine,Active,,Y,N,N,N,N,N,55,55,63.75,4,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/ce724b92-4877-4458-828b-8fc461eb2252,,
183,Kado Bar Ni40000 Ice+Nic Control Disposable Vape 24Ml 5%-Cherry Hard Candy,1183,3,Disposable Vape Nicotine,,,,2428,,,,,Kado Bar,,,,,2,3,Disposable Vape Nicotine,Active,,Y,N,N,N,N,N,55,55,63.75,8,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/67c468fb-e8df-42de-8e13-ab1ece5991cb,,
185,Kado Bar Ni40000 Ice+Nic Control Disposable Vape 24Ml 5%-Bomb Pop,1185,3,Disposable Vape Nicotine,,,,24210,,,,,Kado Bar,,,,,2,3,Disposable Vape Nicotine,Active,,Y,N,N,N,N,N,55,55,63.75,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/73672397-a5a5-44c7-82b7-b90ea89e6dd3,,
673,MFU Shisha X2 60K Disposable-Cherry Lime,1673,3,Disposable Vape Nicotine,,,,56242,,,,,MFU,,,,,2,3,Disposable Vape Nicotine,Active,,N,N,N,N,N,N,52,52,52,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/19d7ca28-320f-4255-89f4-d42d8643d37b,,
674,MFU Shisha X2 60K Disposable-Double Apple,1674,3,Disposable Vape Nicotine,,,,56253,,,,,MFU,,,,,2,3,Disposable Vape Nicotine,Active,,N,N,N,N,N,N,52,52,52,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/9c76e27c-8cbc-49c1-86cb-6518d0d95c70,,
676,MFU Shisha X2 60K Disposable-Gum Mint,1676,3,Disposable Vape Nicotine,,,,56255,,,,,MFU,,,,,2,3,Disposable Vape Nicotine,Active,,N,N,N,N,N,N,52,52,52,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/411446bf-6928-46be-a9ad-357a4b92fbe1,,
678,MFU Shisha X2 60K Disposable-Love 66,1678,3,Disposable Vape Nicotine,,,,56257,,,,,MFU,,,,,2,3,Disposable Vape Nicotine,Active,,N,N,N,N,N,N,52,52,52,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/1b2d8a3d-d73f-40b6-9ef8-54c6c2052036,,
681,MFU Shisha X2 60K Disposable-Mixed Berries,1681,3,Disposable Vape Nicotine,,,,562510,,,,,MFU,,,,,2,3,Disposable Vape Nicotine,Active,,N,N,N,N,N,N,52,52,52,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/9548e05e-510d-4a00-a220-b82decb4e5cc,,
682,MFU Shisha X2 60K Disposable-Peach Ice,1682,3,Disposable Vape Nicotine,,,,562511,,,,,MFU,,,,,2,3,Disposable Vape Nicotine,Active,,N,N,N,N,N,N,52,52,52,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/0b88cdd1-5be5-4439-ac12-6f7751d5e9f0,,
472,North Steller Dark Moon Edition Disposables | 5% Nicotine-Strawberry Banana,1472,3,Disposable Vape Nicotine,,,,795526,,,,,North Disposable,,,,,2,3,Disposable Vape Nicotine,Active,,N,N,N,N,N,N,48,48,50,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/98930cce-dcc4-463e-b708-38a63fce6d81,,
379,Lost Mary Mo20000 Pro Disposable (Display Box Of 5)-Sour Strawberry Dragon (Super Edition),1379,3,Disposable Vape Nicotine,,,,421222,,,,,Lost Mary,,,,,2,3,Disposable Vape Nicotine,Active,,Y,N,N,N,N,N,44,44,54,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/0b92ca00-d2ad-44cd-9110-33a0b6a8e0f6,,
683,MFU Shisha X2 60K Disposable-Strawberry Ice,1683,3,Disposable Vape Nicotine,,,,562512,,,,,MFU,,,,,2,3,Disposable Vape Nicotine,Active,,N,N,N,N,N,N,52,52,52,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/c11dc759-8cb2-4ed6-888a-bb3bee200a0e,,
684,MFU Shisha X2 60K Disposable-Strawberry Watermelon,1684,3,Disposable Vape Nicotine,,,,562513,,,,,MFU,,,,,2,3,Disposable Vape Nicotine,Active,,N,N,N,N,N,N,52,52,52,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/91b27c4f-042c-40b1-b06c-d9461e534771,,
990,RAZ RX 50K-Code Pink,1990,3,Disposable Vape Nicotine,,,,14741,,,,,RAZ,,,,,2,3,Disposable Vape Nicotine,Active,,Y,N,N,N,N,N,50,50,60,1,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/b4a5f2f6-01d5-4473-838e-f786f7143225,,
991,RAZ RX 50K-Code Red,1991,3,Disposable Vape Nicotine,,,,14742,,,,,RAZ,,,,,2,3,Disposable Vape Nicotine,Active,,Y,Y,Y,N,N,Y,50,50,60,1,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/78da650b-9e9d-487f-b18d-9cd031e5be26,,
381,Lost Mary Mo20000 Pro Disposable-Red Wave,1381,3,Disposable Vape Nicotine,,,,421224,,,,,Lost Mary,,,,,2,3,Disposable Vape Nicotine,Active,,Y,N,N,N,N,N,44,44,54,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/02d39b25-d6c1-4140-8d5a-ba3006605009,,
875,Crossbar 20k-Blue Razz Ice,1875,3,Disposable Vape Nicotine,,,,55999762,,,,,Crossbar,,,,,2,3,Disposable Vape Nicotine,Active,,Y,N,N,N,N,N,42.5,42.5,50,17,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/07e41289-5c88-402e-a853-1315538d068e,,
1109,Dinner Lady Snap Pro 35K Disposable Pods-Miami Mint,2109,3,Disposable Vape Nicotine,,,,37595,,,,,Dinner Lady,,,,,2,3,Disposable Vape Nicotine,Active,,Y,Y,Y,Y,N,Y,40,40,42.5,119,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/a7f41035-d420-43a3-bcf0-fdf934df8f3e,,
